name	taxonomy_id	taxonomy_lvl	SRR8146968_num	SRR8146968_frac	SRR8146978_num	SRR8146978_frac	SRR8146982_num	SRR8146982_frac	SRR8146938_num	SRR8146938_frac	SRR8146935_num	SRR8146935_frac	SRR8146936_num	SRR8146936_frac
Dechloromonas sp. A34	447588	S	0	0.00000	222	0.00001	0	0.00000	115	0.00000	0	0.00000	27	0.00000
Dechloromonas denitrificans	281362	S	0	0.00000	49	0.00000	50	0.00000	0	0.00000	0	0.00000	0	0.00000
Azonexus sp. IMCC34839	3133695	S	0	0.00000	178	0.00001	48	0.00000	0	0.00000	0	0.00000	0	0.00000
Thauera aromatica	59405	S	0	0.00000	134	0.00001	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Nitrosospira lacus	1288494	S	0	0.00000	270	0.00001	48	0.00000	0	0.00000	0	0.00000	0	0.00000
Nitrosomonas ureae	44577	S	0	0.00000	50	0.00000	115	0.00001	0	0.00000	0	0.00000	19	0.00000
Nitrosomonas sp. Is79A3	261292	S	0	0.00000	40	0.00000	53	0.00000	0	0.00000	0	0.00000	0	0.00000
Sulfuritalea hydrogenivorans	748811	S	0	0.00000	196	0.00001	20	0.00000	0	0.00000	0	0.00000	0	0.00000
Methylophilus sp. TWE2	1662285	S	0	0.00000	100	0.00000	11	0.00000	0	0.00000	0	0.00000	22	0.00000
Candidatus Ferrigenium straubiae	2919506	S	0	0.00000	78	0.00000	23	0.00000	0	0.00000	0	0.00000	0	0.00000
Enterobacter cloacae complex sp.	2027919	S	0	0.00000	680	0.00003	0	0.00000	0	0.00000	232	0.00001	0	0.00000
Enterobacter cancerogenus	69218	S	0	0.00000	60	0.00000	0	0.00000	18	0.00000	287	0.00001	0	0.00000
Enterobacter ludwigii	299767	S	0	0.00000	19	0.00000	80	0.00001	69	0.00000	688	0.00003	117	0.00001
Enterobacter sp. ECC-175	3116479	S	0	0.00000	42	0.00000	64	0.00000	0	0.00000	148	0.00001	0	0.00000
Franconibacter daqui	2047724	S	0	0.00000	335	0.00001	0	0.00000	0	0.00000	50	0.00000	0	0.00000
Kluyvera ascorbata	51288	S	0	0.00000	156	0.00001	0	0.00000	0	0.00000	551	0.00002	18	0.00000
Serratia surfactantfaciens	2741499	S	0	0.00000	269	0.00001	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Serratia rubidaea	61652	S	0	0.00000	29	0.00000	0	0.00000	0	0.00000	40	0.00000	0	0.00000
Yersinia canariae	2607663	S	0	0.00000	95	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Rahnella bonaserana	2816248	S	0	0.00000	13	0.00000	0	0.00000	0	0.00000	13	0.00000	0	0.00000
Dickeya dadantii	204038	S	0	0.00000	210	0.00001	41	0.00000	0	0.00000	0	0.00000	0	0.00000
Dickeya poaceiphila	568768	S	0	0.00000	13	0.00000	0	0.00000	0	0.00000	20	0.00000	0	0.00000
Pectobacterium colocasium	2878098	S	0	0.00000	68	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Mixta gaviniae	665914	S	0	0.00000	39	0.00000	0	0.00000	0	0.00000	13	0.00000	0	0.00000
Xenorhabdus budapestensis	290110	S	0	0.00000	51	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Proteus hauseri	183417	S	0	0.00000	11	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Pseudomonas migulae	78543	S	0	0.00000	164	0.00001	0	0.00000	0	0.00000	34	0.00000	20	0.00000
Pseudomonas tolaasii	29442	S	0	0.00000	31	0.00000	13	0.00000	0	0.00000	42	0.00000	0	0.00000
Pseudomonas koreensis	198620	S	0	0.00000	47	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Pseudomonas sp. AO-1	2855434	S	0	0.00000	142	0.00001	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Pseudomonas sp. KU26590	2991051	S	0	0.00000	35	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Pseudomonas sp. Z8(2022)	2962597	S	0	0.00000	40	0.00000	48	0.00000	0	0.00000	25	0.00000	86	0.00000
Pseudomonas sp. MBLB4123	3451557	S	0	0.00000	20	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Pseudomonas tructae	2518644	S	0	0.00000	287	0.00001	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Pseudomonas helleri	1608996	S	0	0.00000	123	0.00001	10	0.00000	0	0.00000	0	0.00000	0	0.00000
Pseudomonas imrae	2992837	S	0	0.00000	59	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Pseudomonas phytophila	2867264	S	0	0.00000	48	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Pseudomonas alabamensis	3064349	S	0	0.00000	28	0.00000	0	0.00000	0	0.00000	19	0.00000	0	0.00000
Pseudomonas siliginis	2842346	S	0	0.00000	58	0.00000	49	0.00000	0	0.00000	0	0.00000	0	0.00000
Pseudomonas huanghezhanensis	3002903	S	0	0.00000	12	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Pseudomonas simiae	321846	S	0	0.00000	14	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Azotobacter salinestris	69964	S	0	0.00000	379	0.00002	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Halopseudomonas salegens	1434072	S	0	0.00000	151	0.00001	12	0.00000	0	0.00000	0	0.00000	0	0.00000
Permianibacter aggregans	1510150	S	0	0.00000	155	0.00001	0	0.00000	0	0.00000	0	0.00000	18	0.00000
Stutzerimonas frequens	2968969	S	0	0.00000	34	0.00000	0	0.00000	0	0.00000	12	0.00000	0	0.00000
Lysobacter yananisis	1003114	S	0	0.00000	486	0.00002	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Luteimonas sp. JM171	1896164	S	0	0.00000	182	0.00001	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Luteimonas sp. WGS1318	3366815	S	0	0.00000	62	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Stenotrophomonas sp. BIO128-Bstrain	3027225	S	0	0.00000	49	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Thermomonas paludicola	2884874	S	0	0.00000	16	0.00000	13	0.00000	0	0.00000	0	0.00000	0	0.00000
Frateuria edaphi	2898793	S	0	0.00000	144	0.00001	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Rhodanobacter sp. Col0626	3415679	S	0	0.00000	50	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Dyella sp. BiH032	3075430	S	0	0.00000	15	0.00000	0	0.00000	0	0.00000	20	0.00000	0	0.00000
Psychrobacter sp.	56811	S	0	0.00000	770	0.00003	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Acinetobacter baumannii	470	S	0	0.00000	214	0.00001	149	0.00001	384	0.00001	0	0.00000	300	0.00001
Acinetobacter calcoaceticus	471	S	0	0.00000	13	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Acinetobacter baylyi	202950	S	0	0.00000	46	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Acidihalobacter yilgarnensis	2819280	S	0	0.00000	395	0.00002	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Marichromatium purpuratum	37487	S	0	0.00000	380	0.00002	20	0.00000	0	0.00000	0	0.00000	50	0.00000
Halothiobacillus diazotrophicus	1860122	S	0	0.00000	128	0.00001	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Vibrio parahaemolyticus	670	S	0	0.00000	476	0.00002	22	0.00000	0	0.00000	0	0.00000	40	0.00000
Vibrio alginolyticus	663	S	0	0.00000	223	0.00001	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Vibrio cholerae	666	S	0	0.00000	217	0.00001	0	0.00000	0	0.00000	51	0.00000	265	0.00001
Vibrio vulnificus	672	S	0	0.00000	50	0.00000	13	0.00000	45	0.00000	27	0.00000	149	0.00001
Vibrio metschnikovii	28172	S	0	0.00000	37	0.00000	34	0.00000	0	0.00000	0	0.00000	0	0.00000
Vibrio porteresiae	435912	S	0	0.00000	25	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Vibrio aquimaris	2587862	S	0	0.00000	14	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Thaumasiovibrio subtropicus	1891207	S	0	0.00000	30	0.00000	0	0.00000	13	0.00000	0	0.00000	0	0.00000
Billgrantia sp. C5P2	3436239	S	0	0.00000	66	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Vreelandella stevensii	502821	S	0	0.00000	32	0.00000	0	0.00000	0	0.00000	0	0.00000	41	0.00000
Marinobacterium sediminicola	518898	S	0	0.00000	10	0.00000	32	0.00000	0	0.00000	0	0.00000	0	0.00000
Endozoicomonas sp. 8E	3035692	S	0	0.00000	26	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Pasteurella dagmatis	754	S	0	0.00000	115	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Lonepinella koalarum	53417	S	0	0.00000	73	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Glaesserella parasuis	738	S	0	0.00000	19	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Microbulbifer sp. CnH-101-G	3243393	S	0	0.00000	202	0.00001	0	0.00000	0	0.00000	0	0.00000	28	0.00000
Microbulbifer sp. YPW1	2745199	S	0	0.00000	116	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Microbulbifer aggregans	1769779	S	0	0.00000	106	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Saccharophagus degradans	86304	S	0	0.00000	205	0.00001	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Pseudoalteromonas sp. GCY	2003316	S	0	0.00000	219	0.00001	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Pseudoalteromonas phenolica	161398	S	0	0.00000	11	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Lacimicrobium alkaliphilum	1526571	S	0	0.00000	68	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Alteromonas pelagimontana	1858656	S	0	0.00000	43	0.00000	23	0.00000	0	0.00000	0	0.00000	0	0.00000
Planctobacterium marinum	1631968	S	0	0.00000	24	0.00000	0	0.00000	0	0.00000	0	0.00000	32	0.00000
Agarivorans aestuarii	1563703	S	0	0.00000	21	0.00000	25	0.00000	0	0.00000	0	0.00000	0	0.00000
Shewanella sp. KX20019	2803864	S	0	0.00000	15	0.00000	20	0.00000	0	0.00000	0	0.00000	0	0.00000
Shewanella algae	38313	S	0	0.00000	48	0.00000	187	0.00001	0	0.00000	1998	0.00009	24	0.00000
Thalassotalea psychrophila	3065647	S	0	0.00000	13	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Thiomicrorhabdus immobilis	2791037	S	0	0.00000	206	0.00001	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Methylophaga pinxianii	2881052	S	0	0.00000	89	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Francisella uliginis	573570	S	0	0.00000	29	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Oceanimonas smirnovii	264574	S	0	0.00000	19	0.00000	0	0.00000	80	0.00000	0	0.00000	21	0.00000
Sulfuricaulis limicola	1620215	S	0	0.00000	304	0.00001	11	0.00000	0	0.00000	0	0.00000	0	0.00000
Candidatus Rariloculus sp.	3101265	S	0	0.00000	29	0.00000	0	0.00000	0	0.00000	31	0.00000	16	0.00000
Bradyrhizobium sp. BLXBL-03	3395916	S	0	0.00000	164	0.00001	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Bradyrhizobium sp. SK17	2057741	S	0	0.00000	160	0.00001	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Bradyrhizobium sp. ORS 285	115808	S	0	0.00000	41	0.00000	17	0.00000	15	0.00000	0	0.00000	0	0.00000
Bradyrhizobium prioriisuperbiae	2854389	S	0	0.00000	44	0.00000	21	0.00000	0	0.00000	61	0.00000	19	0.00000
Afipia carboxidovorans	40137	S	0	0.00000	21	0.00000	51	0.00000	0	0.00000	36	0.00000	29	0.00000
Tardiphaga sp. 768_D3_N2_1	3240783	S	0	0.00000	15	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Methylobacterium indicum	1775910	S	0	0.00000	548	0.00002	38	0.00000	0	0.00000	26	0.00000	23	0.00000
Microvirga ossetica	1882682	S	0	0.00000	300	0.00001	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Microvirga sp. RSM25	3273802	S	0	0.00000	20	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Rhizobium sp. BG4	2613770	S	0	0.00000	53	0.00000	69	0.00000	0	0.00000	0	0.00000	0	0.00000
Rhizobium phaseoli	396	S	0	0.00000	27	0.00000	18	0.00000	0	0.00000	0	0.00000	0	0.00000
Sinorhizobium alkalisoli	1752398	S	0	0.00000	266	0.00001	29	0.00000	0	0.00000	0	0.00000	0	0.00000
Mesorhizobium sp. 113-1-2	2744515	S	0	0.00000	412	0.00002	0	0.00000	0	0.00000	15	0.00000	0	0.00000
Mesorhizobium opportunistum	593909	S	0	0.00000	400	0.00002	0	0.00000	0	0.00000	461	0.00002	283	0.00001
Terribium terrae	2725666	S	0	0.00000	17	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Paradevosia shaoguanensis	1335043	S	0	0.00000	855	0.00004	0	0.00000	0	0.00000	0	0.00000	49	0.00000
Devosia lacusdianchii	2917991	S	0	0.00000	176	0.00001	20	0.00000	0	0.00000	0	0.00000	0	0.00000
Methylocystis sp. JAN1	3397211	S	0	0.00000	398	0.00002	16	0.00000	0	0.00000	0	0.00000	0	0.00000
Methylocystis iwaonis	2885079	S	0	0.00000	244	0.00001	46	0.00000	197	0.00001	0	0.00000	0	0.00000
Bosea sp. NBC_00550	2969621	S	0	0.00000	43	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Aureimonas ureilytica	401562	S	0	0.00000	488	0.00002	47	0.00000	0	0.00000	0	0.00000	13	0.00000
Phreatobacter aquaticus	2570229	S	0	0.00000	26	0.00000	17	0.00000	0	0.00000	0	0.00000	0	0.00000
Terrihabitans soli	708113	S	0	0.00000	11	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Methylovirgula sp. 4M-Z18	2293567	S	0	0.00000	22	0.00000	13	0.00000	0	0.00000	0	0.00000	29	0.00000
Hyphomicrobium denitrificans	53399	S	0	0.00000	12	0.00000	11	0.00000	0	0.00000	0	0.00000	0	0.00000
Sphingomonas sp. R1	399176	S	0	0.00000	113	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Novosphingobium sp. THN1	1016987	S	0	0.00000	148	0.00001	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Novosphingobium olei	2728851	S	0	0.00000	14	0.00000	16	0.00000	0	0.00000	21	0.00000	0	0.00000
Sphingobium sp. R-21	3404056	S	0	0.00000	556	0.00002	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Sphingobium sp. MI1205	407020	S	0	0.00000	603	0.00003	80	0.00001	0	0.00000	0	0.00000	0	0.00000
Qipengyuania profunda	3113984	S	0	0.00000	63	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Altererythrobacter arenosus	3032592	S	0	0.00000	38	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Pelagerythrobacter marensis	543877	S	0	0.00000	18	0.00000	33	0.00000	0	0.00000	0	0.00000	0	0.00000
Caenibius sp. WL	2872646	S	0	0.00000	11	0.00000	11	0.00000	0	0.00000	14	0.00000	0	0.00000
Sphingomicrobium maritimum	3133972	S	0	0.00000	141	0.00001	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Parasphingorhabdus cellanae	2806553	S	0	0.00000	41	0.00000	27	0.00000	0	0.00000	0	0.00000	0	0.00000
Paracoccus sp. SJTW-4	3078428	S	0	0.00000	1672	0.00007	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Paracoccus sp. AK26	2589076	S	0	0.00000	31	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Paracoccus actinidiae	3064531	S	0	0.00000	15	0.00000	36	0.00000	0	0.00000	0	0.00000	0	0.00000
Cereibacter sphaeroides	1063	S	0	0.00000	244	0.00001	43	0.00000	0	0.00000	0	0.00000	16	0.00000
Cereibacter changlensis	402884	S	0	0.00000	56	0.00000	0	0.00000	0	0.00000	35	0.00000	19	0.00000
Tabrizicola sp. BL-A-41-H6	3421107	S	0	0.00000	98	0.00000	32	0.00000	0	0.00000	25	0.00000	35	0.00000
Algirhabdus cladophorae	3377108	S	0	0.00000	43	0.00000	12	0.00000	0	0.00000	0	0.00000	0	0.00000
Ruegeria sp. B32	2867020	S	0	0.00000	20	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Azospirillum sp. A26	3160607	S	0	0.00000	207	0.00001	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Nitrospirillum viridazoti	3144925	S	0	0.00000	15	0.00000	50	0.00000	20	0.00000	0	0.00000	13	0.00000
Brevundimonas bullata	13160	S	0	0.00000	687	0.00003	0	0.00000	0	0.00000	0	0.00000	20	0.00000
Brevundimonas albigilva	1312364	S	0	0.00000	80	0.00000	0	0.00000	0	0.00000	0	0.00000	30	0.00000
Caulobacter sp. 73W	3161137	S	0	0.00000	132	0.00001	18	0.00000	0	0.00000	0	0.00000	0	0.00000
Kozakia baliensis	153496	S	0	0.00000	104	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Oecophyllibacter saccharovorans	2558360	S	0	0.00000	12	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Gimibacter soli	3024400	S	0	0.00000	91	0.00000	0	0.00000	16	0.00000	0	0.00000	0	0.00000
Candidatus Pelagibacter communis	198252	S	0	0.00000	15	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Acidithiobacillus caldus	33059	S	0	0.00000	167	0.00001	12	0.00000	0	0.00000	0	0.00000	0	0.00000
Oceaniferula spumae	2979115	S	0	0.00000	15	0.00000	0	0.00000	0	0.00000	0	0.00000	22	0.00000
Ereboglobus luteus	1796921	S	0	0.00000	88	0.00000	65	0.00000	15	0.00000	35	0.00000	15	0.00000
Nibricoccus sp. IMCC34717	3034021	S	0	0.00000	36	0.00000	75	0.00001	27	0.00000	0	0.00000	0	0.00000
Stieleria maiorica	2795974	S	0	0.00000	54	0.00000	15	0.00000	92	0.00000	0	0.00000	0	0.00000
Stieleria marina	1930275	S	0	0.00000	36	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Aureliella helgolandensis	2527968	S	0	0.00000	82	0.00000	0	0.00000	0	0.00000	0	0.00000	15	0.00000
Bremerella volcania	2527984	S	0	0.00000	38	0.00000	11	0.00000	0	0.00000	0	0.00000	0	0.00000
Rosistilla carotiformis	2528017	S	0	0.00000	24	0.00000	13	0.00000	0	0.00000	0	0.00000	0	0.00000
Blastopirellula sp. J2-11	2943192	S	0	0.00000	11	0.00000	10	0.00000	0	0.00000	0	0.00000	0	0.00000
Adhaeretor mobilis	1930276	S	0	0.00000	146	0.00001	125	0.00001	0	0.00000	49	0.00000	29	0.00000
Aeoliella sp. SH292	3454464	S	0	0.00000	61	0.00000	41	0.00000	0	0.00000	170	0.00001	99	0.00000
Singulisphaera sp. Ch08	3120278	S	0	0.00000	56	0.00000	11	0.00000	14	0.00000	0	0.00000	0	0.00000
Tautonia plasticadhaerens	2527974	S	0	0.00000	12	0.00000	84	0.00001	12	0.00000	0	0.00000	0	0.00000
Gimesia maris	122	S	0	0.00000	22	0.00000	14	0.00000	34	0.00000	0	0.00000	0	0.00000
Candidatus Uabimicrobium helgolandensis	3095367	S	0	0.00000	28	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Candidatus Protochlamydia naegleriophila	389348	S	0	0.00000	34	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Solidesulfovibrio magneticus	184917	S	0	0.00000	35	0.00000	28	0.00000	0	0.00000	0	0.00000	52	0.00000
Thermosulfurimonas marina	2047767	S	0	0.00000	566	0.00002	25	0.00000	0	0.00000	0	0.00000	0	0.00000
Desulfobacula toluolica	28223	S	0	0.00000	17	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Campylobacter cuniculorum	374106	S	0	0.00000	81	0.00000	0	0.00000	0	0.00000	0	0.00000	51	0.00000
Campylobacter vicugnae	1660076	S	0	0.00000	38	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Arcobacter ellisii	913109	S	0	0.00000	29	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Arcobacter sp. 15-2	3374109	S	0	0.00000	19	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Aliarcobacter butzleri	28197	S	0	0.00000	19	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Aliarcobacter lanthieri	1355374	S	0	0.00000	13	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Helicobacter cinaedi	213	S	0	0.00000	15	0.00000	0	0.00000	0	0.00000	0	0.00000	600	0.00003
Candidatus Sulfurimonas baltica	2740404	S	0	0.00000	13	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Sulfurimonas paralvinellae	317658	S	0	0.00000	10	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Sorangium sp. So ce362	3133303	S	0	0.00000	465	0.00002	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Sorangium sp. So ce185	3133287	S	0	0.00000	98	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Chondromyces crocatus	52	S	0	0.00000	140	0.00001	165	0.00001	0	0.00000	0	0.00000	11	0.00000
Corallococcus exercitus	2316736	S	0	0.00000	71	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Pseudomyxococcus hansupus	1297742	S	0	0.00000	33	0.00000	21	0.00000	296	0.00001	0	0.00000	90	0.00000
Anaeromyxobacter sp. Fw109-5	404589	S	0	0.00000	175	0.00001	12	0.00000	0	0.00000	0	0.00000	0	0.00000
Chloracidobacterium aggregatum	2851959	S	0	0.00000	319	0.00001	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Terriglobus sp.	1889013	S	0	0.00000	42	0.00000	0	0.00000	0	0.00000	0	0.00000	17	0.00000
Terriglobus albidus	1592106	S	0	0.00000	12	0.00000	29	0.00000	0	0.00000	0	0.00000	0	0.00000
Mesoterricola sediminis	2927980	S	0	0.00000	16	0.00000	33	0.00000	13	0.00000	266	0.00001	0	0.00000
Peredibacter sp. HCB2-198	3383025	S	0	0.00000	670	0.00003	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Bdellovibrio sp. HCB290	3394356	S	0	0.00000	58	0.00000	41	0.00000	0	0.00000	0	0.00000	0	0.00000
Treponema pedis	409322	S	0	0.00000	32	0.00000	11	0.00000	0	0.00000	0	0.00000	16	0.00000
Borrelia coriaceae	144	S	0	0.00000	24	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Caldisericum exile	693075	S	0	0.00000	10	0.00000	15	0.00000	0	0.00000	0	0.00000	0	0.00000
Sporomusa aerivorans	204936	S	0	0.00000	63	0.00000	63	0.00000	0	0.00000	10	0.00000	0	0.00000
Sporomusa carbonis	3076075	S	0	0.00000	38	0.00000	39	0.00000	0	0.00000	0	0.00000	0	0.00000
Sporomusa malonica	112901	S	0	0.00000	20	0.00000	0	0.00000	0	0.00000	0	0.00000	35	0.00000
Clostridium sp. 10cd*	3373596	S	0	0.00000	7106	0.00030	0	0.00000	845	0.00003	32	0.00000	0	0.00000
Clostridium sp. MB05	3376682	S	0	0.00000	77	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Clostridium sp. DL-VIII	641107	S	0	0.00000	37	0.00000	45	0.00000	0	0.00000	0	0.00000	0	0.00000
Clostridium sp. MB40-C1	3070996	S	0	0.00000	34	0.00000	16	0.00000	0	0.00000	0	0.00000	0	0.00000
Clostridium sp. 001	1970093	S	0	0.00000	25	0.00000	55	0.00000	0	0.00000	0	0.00000	0	0.00000
Clostridium baratii	1561	S	0	0.00000	162	0.00001	22	0.00000	0	0.00000	17	0.00000	0	0.00000
Clostridium septicum	1504	S	0	0.00000	154	0.00001	0	0.00000	0	0.00000	0	0.00000	20	0.00000
Clostridium butyricum	1492	S	0	0.00000	129	0.00001	16	0.00000	0	0.00000	13	0.00000	21	0.00000
Clostridium argentinense	29341	S	0	0.00000	101	0.00000	24	0.00000	0	0.00000	0	0.00000	0	0.00000
Clostridium taeniosporum	394958	S	0	0.00000	105	0.00000	0	0.00000	24	0.00000	16	0.00000	0	0.00000
Clostridium chauvoei	46867	S	0	0.00000	109	0.00000	18	0.00000	0	0.00000	0	0.00000	13	0.00000
Clostridium gasigenes	94869	S	0	0.00000	57	0.00000	13	0.00000	0	0.00000	0	0.00000	16	0.00000
Clostridium beijerinckii	1520	S	0	0.00000	45	0.00000	43	0.00000	0	0.00000	0	0.00000	20	0.00000
Clostridium saccharobutylicum	169679	S	0	0.00000	38	0.00000	0	0.00000	0	0.00000	14	0.00000	0	0.00000
Clostridium gelidum	704125	S	0	0.00000	31	0.00000	29	0.00000	15	0.00000	10	0.00000	18	0.00000
Clostridium kluyveri	1534	S	0	0.00000	14	0.00000	20	0.00000	0	0.00000	0	0.00000	11	0.00000
Clostridium drakei	332101	S	0	0.00000	13	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Haloimpatiens sp. FM7330	3298610	S	0	0.00000	44	0.00000	0	0.00000	0	0.00000	0	0.00000	17	0.00000
Haloimpatiens sp. FM7315	3298609	S	0	0.00000	17	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Haloimpatiens lingqiaonensis	1380675	S	0	0.00000	82	0.00000	27	0.00000	0	0.00000	0	0.00000	0	0.00000
Caloramator sp. E03	2576307	S	0	0.00000	52	0.00000	80	0.00001	0	0.00000	0	0.00000	20	0.00000
Crassaminicella indica	2855394	S	0	0.00000	18	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Wukongibacter sp. M2B1	3088895	S	0	0.00000	22	0.00000	91	0.00001	0	0.00000	0	0.00000	0	0.00000
Wukongibacter baidiensis	1723361	S	0	0.00000	14	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Defluviitalea saccharophila	879970	S	0	0.00000	13	0.00000	295	0.00002	12	0.00000	53	0.00000	45	0.00000
Peptacetobacter hiranonis	89152	S	0	0.00000	180	0.00001	13	0.00000	0	0.00000	0	0.00000	0	0.00000
Peptacetobacter sp. AB845	3388429	S	0	0.00000	29	0.00000	11	0.00000	0	0.00000	0	0.00000	0	0.00000
Terrisporobacter glycolicus	36841	S	0	0.00000	57	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Terrisporobacter mayombei	1541	S	0	0.00000	22	0.00000	0	0.00000	23	0.00000	0	0.00000	0	0.00000
Terrisporobacter petrolearius	1460447	S	0	0.00000	32	0.00000	58	0.00000	0	0.00000	0	0.00000	0	0.00000
Romboutsia hominis	1507512	S	0	0.00000	45	0.00000	12	0.00000	0	0.00000	22	0.00000	0	0.00000
Romboutsia sp. 13368	2708053	S	0	0.00000	25	0.00000	38	0.00000	0	0.00000	0	0.00000	51	0.00000
Intestinibacter bartlettii	261299	S	0	0.00000	28	0.00000	56	0.00000	67	0.00000	25	0.00000	24	0.00000
Tepidibacter aestuarii	2925782	S	0	0.00000	13	0.00000	31	0.00000	0	0.00000	0	0.00000	0	0.00000
Aminipila terrae	2697030	S	0	0.00000	21	0.00000	25	0.00000	0	0.00000	0	0.00000	0	0.00000
