"species","rab.all","rab.win.Omnivore","rab.win.Vegan","diff.btw","diff.win","effect","overlap","we.ep","we.eBH","wi.ep","wi.eBH"
"Phycicoccus sp. HDW14",-0.00628695903028209,-1.79715227592204,0.350212780034251,1.30727766259534,5.34632321113228,0.195115772534197,0.440414642995582,0.756609192988049,1,0.852343750000001,1
"Janibacter alittae",-1.61251865477696,-3.34249986700918,-0.203743302126037,3.41284084179874,3.49877230057837,0.846944800286998,0.171876302777131,0.308990950718272,1,0.35703125,1
"Pedococcus sp. KACC 23699",0.545132123590854,-2.01738654964852,0.860424248696926,2.50105649382122,5.3238383657284,0.38267764851498,0.411458539964782,0.648410435556944,1,0.842968750000001,1
"Arsenicicoccus dermatophilus",-0.0999457304615401,-1.66922546827488,0.209961778583429,1.26376107668509,4.82952760305776,0.191079131077746,0.440414642995582,0.70145268943351,1,0.882812500000001,0.999133145905421
"Xylanimonas protaetiae",-1.5151600310937,-3.47247974015955,1.71561527301209,4.88981595936812,4.01494627528721,1.15456912463303,0.119173013440157,0.203924871811247,1,0.26328125,1
"Xylanimonas sp. McL0601",-2.11104661218936,-2.10213690887178,-2.13335177487684,-1.49533784945189,6.83698005680876,-0.212555247158698,0.419689303598504,0.713495073054418,1,0.623437500000001,0.987528123329898
"Promicromonospora sp. NFX87",0.308663421888552,-2.09323139838542,0.621711376678528,2.0595416137451,5.53602970914077,0.311556290058694,0.421875181024094,0.655049924541504,1,0.850000000000001,1
"Brevibacterium oceani",-1.68475950324274,-3.53368694805463,0.963353549122163,4.67234520036282,4.10609485557993,1.12801517477155,0.125001937486737,0.22010154161336,1,0.28984375,1
"Brevibacterium linens",1.84131806221335,3.28456396514047,-1.83613764647637,-2.4885174573695,7.71073049011821,-0.4214016172235,0.229167533102453,0.476068774181201,1,0.2234375,0.936251318622981
"Brevibacterium sandarakinum",0.108524970348792,-1.59189693035491,0.38648968797394,1.26705933884904,5.00746233024961,0.21007394031647,0.430051973081517,0.759451286967985,1,0.877343750000001,0.998825239278702
"Saxibacter everestensis",3.96562204696149,4.25594616202537,1.6742457538446,-2.78720963374022,3.27440729555673,-0.81422373151667,0.187501159223769,0.209728134276023,1,0.17890625,0.918290927602787
"Cellulomonas sp. Y8",-1.70786676604308,-3.70779300565011,1.06000067455088,4.67996195160032,4.24877216264891,0.987984127486225,0.12435426095506,0.24065413095688,1,0.3046875,1
"Cellulomonas sp.",1.23137459520819,2.67583506084052,0.33683536469989,-2.00124601826747,4.29307126859055,-0.382524492357071,0.28497468346637,0.642957018737712,1,0.31484375,0.963974447739029
"Cellulomonas sp. C5510",-1.50401408913912,-3.27392463540555,-0.235443408419565,3.78555181410319,3.77618485461584,0.817773905363589,0.140626680483796,0.267776562813564,1,0.309375,1
"Cellulomonas fimi",-1.59096318966377,-3.65284510019436,0.994140225252906,4.16804108853193,3.57493978272761,1.14601960620891,0.103629329404354,0.199957855595387,1,0.2421875,1
"Ornithinimicrobium ciconiae",1.86375207224367,2.58009625526089,0.163944290689466,-1.82587780170693,4.60066755099151,-0.283535990442939,0.385416940043501,0.699021314370491,1,0.49453125,0.988541991677738
"Ornithinimicrobium sp. W1665",-1.47457252563555,-3.84803237267663,0.882363828825689,3.87467347665154,3.46827824443623,1.05732163829551,0.103629329404354,0.215723906292107,0.999793129138435,0.2296875,1
"Ornithinimicrobium faecis",-1.46054399615551,-1.44034143429119,-1.57065696366866,-2.13788955595236,6.4272339647308,-0.245403549364153,0.398963966228268,0.679728907108377,1,0.593750000000001,0.984271702304725
"Ornithinimicrobium cryptoxanthini",0.0651016501880086,-1.90694677687634,0.273739859069785,1.00128614748617,4.53719084537759,0.271236108972548,0.41666686042708,0.701234483767455,1,0.859375000000001,0.99811214428639
"Ornithinimicrobium avium",-2.0757811680379,-1.89410678866543,-2.33542532326376,-1.21308590672417,5.8304338893103,-0.190519639664268,0.409326634621006,0.711653531277992,1,0.585156250000001,0.98261022844755
"Brachybacterium sp. P6-10-X1",1.68912077367999,3.654801115434,-0.060157806546469,-3.76172623620048,5.7401029046212,-0.513634619105994,0.31088132274071,0.576158280354085,1,0.31640625,0.967290987096062
"Brachybacterium ginsengisoli",-2.09355161709387,-2.07758255539036,-2.12702395413755,-2.72120721644274,8.90876813858696,-0.278652303931882,0.411458539964782,0.595265618581734,1,0.603125000000001,0.984926286004362
"Brachybacterium saurashtrense",0.335841803789167,-1.81272382744264,0.797847083591643,1.45298576315891,5.88886881497957,0.247023843427358,0.414507969041735,0.761327159357308,1,0.852343750000001,1
"Gephyromycinifex aptenodytis",1.19761614537871,1.3515933297235,1.13269293723247,-0.119937797081333,4.13632645969113,-0.0184526529928779,0.481865325598072,0.84190567047322,1,0.782031250000001,1
"Demequina aurantiaca",-1.48972228472741,-3.34410839729189,0.479503793941388,3.68615203242058,3.26830413807284,1.00499115261089,0.103629329404354,0.224682439983985,1,0.26328125,1
"Ruania zhangjianzhongii",-2.40748075503112,-3.53682055441694,0.502939878426648,4.01469588795257,6.03891443870572,0.523664961676304,0.281250611542652,0.478160152964992,1,0.567968750000001,1
"Occultella kanbiaonis",-2.1214196063419,-2.05496573588863,-2.21911059364878,-2.55494538067614,6.37043899223114,-0.320561001651616,0.393782632277474,0.666791538106477,1,0.604687500000001,0.977506492461273
"Miniimonas sp. S16",-2.0350581418574,-2.0917294515418,-1.98304758891383,-2.09229189604386,7.5657522029873,-0.281916000367255,0.406250219647385,0.661389596261404,1,0.619531250000001,0.988048602355661
"Corynebacterium sphenisci",-1.92440649369423,-3.56998505264895,4.23200792622848,7.22857660496914,5.11589685424934,1.27180270436262,0.125001937486737,0.170156336210331,1,0.265625,1
"Corynebacterium urealyticum",-1.48215631013121,-3.41327528133651,0.657396933692322,4.390980740061,4.1965164694086,1.00040344291123,0.134716778472618,0.220426130461252,1,0.2890625,1
"Corynebacterium massiliense",-0.913017548588254,-1.82427569722071,-0.744843801170784,1.33835917786202,4.6731682385315,0.265073045616945,0.333333757183061,0.625783288586187,1,0.67421875,0.999677394278607
"Corynebacterium pyruviciproducens",3.96758149431647,4.74420223615403,3.33921771837161,-1.34284196951646,6.42110111239629,-0.218155226107493,0.300518665469849,0.825536360413828,1,0.31875,0.966157016791652
"Corynebacterium kroppenstedtii",0.506990341103348,-2.054875454793,0.797631770849209,2.0661412883197,6.0088330817922,0.301768730924888,0.41666686042708,0.737553691080705,1,0.850000000000001,1
"Corynebacterium jeikeium",-2.39339147648067,-2.2360237691978,-2.55449757113616,-2.02500082982951,8.43525385239537,-0.21204295108751,0.414507969041735,0.750048299097737,1,0.596875000000001,0.982105179711091
"Corynebacterium tuberculostearicum",2.1524794452646,-1.61520409022511,2.68815941583713,2.59878369578014,5.6432036855145,0.306822515885634,0.432291822583124,0.600631927565631,1,0.866406250000001,1
"Corynebacterium ureicelerivorans",1.55620675136319,2.34278499096822,-2.04092448344477,-2.26747813449829,6.70823468461439,-0.362371693258385,0.279793357301702,0.518280959985848,1,0.3546875,0.964441835423101
"Corynebacterium atypicum",-1.55237596981122,-1.48612757581084,-1.91218177226066,-0.383783493136605,6.97882093371627,-0.056517989123411,0.430051973081517,0.779302064177291,1,0.659375000000001,0.989153203274983
"Corynebacterium glucuronolyticum",-1.53947781138563,-3.3507900348266,0.616578404681549,3.8069136429197,3.90141196754719,0.798905452919738,0.155441882399723,0.288404943801043,1,0.3375,1
"Corynebacterium dentalis",1.7691048348953,4.28572996506145,-0.387218192805976,-2.60343079895682,5.24597876042181,-0.564531976151217,0.29166723654711,0.571753518752272,1,0.33125,0.974453170490043
"Corynebacterium terpenotabidum",-2.20684911389161,-3.5413852841344,2.27979066075329,4.85112085771525,5.13019371010853,0.724766855020526,0.290156010238937,0.493442359183123,1,0.550000000000001,1
"Corynebacterium jeddahense",0.128070070440931,-1.30004621864982,0.432237574254579,1.47258749633287,4.3210456481878,0.325851756563026,0.367875965442486,0.606993953279718,1,0.732812500000001,1
"Corynebacterium xerosis",-1.62514643669836,-3.47108028170011,2.00065154173374,4.79674783406104,4.0822648454381,1.08136059284857,0.145834940058562,0.232596567742152,1,0.29609375,1
"Corynebacterium poyangense",1.12002152999826,1.53847160345677,0.80931232507179,-0.765300775692532,3.91228100444141,-0.168465889833188,0.383419964923157,0.812439324432085,1,0.564843750000001,0.994078436731152
"Corynebacterium liangguodongii",-1.86847027875903,-3.71604939230412,-0.776658650950788,3.54794198337261,3.97425743555836,0.770692276978623,0.151043204556575,0.266741402180528,1,0.32890625,1
"Corynebacterium variabile",2.35576296509199,4.93108268851567,-2.37974047941341,-6.8465020722207,4.70176630523092,-1.37905444884313,0.00523319582318488,0.119022667266866,1,0.003125,0.0285432312057228
"Corynebacterium mycetoides",-1.52908339983518,-3.50951045568327,-0.438242451544458,3.320642617805,3.57113772231813,0.920147346661367,0.150260599298045,0.250476638563909,1,0.33203125,1
"Corynebacterium urogenitale",-1.48630035187819,-3.63366773064267,0.614327232161653,3.90152162235079,3.76356993227565,0.989603486773469,0.109377266019354,0.210641759380515,1,0.259375,1
"Corynebacterium riegelii",-2.00689266712718,-2.06359790795535,-1.77350540233784,-1.23411769696825,6.55956095008495,-0.16993963429129,0.424870638281578,0.775116852374742,1,0.662500000000001,0.992399083237632
"Corynebacterium ciconiae",0.890502595967121,1.84171141056231,-2.66991091148292,-4.14411043752171,6.8033878311556,-0.577609604553219,0.213542630602218,0.38004406998211,1,0.22578125,0.937042544413934
"Corynebacterium stationis",-1.42482426180159,-3.10993489810713,1.51528747227186,4.09751739270962,4.00169840691706,0.958902256704541,0.140626680483796,0.222249785953988,1,0.278125,1
"Corynebacterium endometrii",-0.497608159269332,-1.79821774780215,-0.254320187717216,1.18111764372521,7.0555270005845,0.170645298109747,0.430051973081517,0.859642767139801,1,0.852343750000001,0.999141682894286
"Corynebacterium amycolatum",1.94206078571452,-1.747165943701,2.65219032853546,2.8784665964602,6.56411859146102,0.337819599394476,0.419689303598504,0.703111619068888,1,0.845312500000001,1
"Corynebacterium zhongnanshanii",0.345460859943943,-1.76303253794286,1.14009588172697,2.87662414392632,3.66099967644763,0.745199815752124,0.202073572267362,0.263267018217642,1,0.375,1
"Corynebacterium suedekumii",-1.6976460464411,-3.4867613330503,0.309336433076076,3.69386268450105,3.89028672104027,0.853710848813055,0.140626680483796,0.239136417914363,1,0.2765625,1
"Corynebacterium durum",1.03174227112069,3.40235771642435,0.646698438990878,-2.76529533460923,4.8671569350831,-0.489723129581903,0.269430706949312,0.564907926763277,1,0.30234375,0.961404181556827
"Corynebacterium coyleae",-1.71653104344945,-3.72251255252815,-0.431087830055978,3.08916652973522,3.58361122201229,0.816645716468626,0.155441882399723,0.27665159688405,0.999549565575958,0.32421875,1
"Corynebacterium simulans",-0.0420405702878757,-2.17875060729477,0.296260107600274,1.42248902222503,6.22339665672508,0.230772849575879,0.388601298505214,0.81738328721804,1,0.838281250000001,1
"Corynebacterium lactis",-1.62062688385235,-3.40231699540072,0.275315670622934,3.04478545381065,3.58891499141617,0.835232251442482,0.135418426403506,0.264499473166833,1,0.3,1
"Mycolicibacterium madagascariense",1.90624421772143,2.95804538687612,1.36620349665116,-0.688329209122065,5.44462054819103,-0.0885574297722905,0.492227996666188,0.840327968892559,1,0.842968750000001,1
"Mycolicibacterium phlei",3.45461033674747,2.97551446929529,3.72637410968877,0.621351614064036,3.30367242518732,0.109710628098284,0.44791678569462,0.57709314736348,1,1,1
"Mycolicibacterium psychrotolerans",-1.465872358777,-3.70810058090912,1.9714469605623,5.38602026317433,4.0806173226742,1.20304054370329,0.0932669384237902,0.151017824609413,1,0.2265625,1
"Mycolicibacterium litorale",2.16543895122203,3.59091765344855,-0.185511256153781,-1.04522285639972,5.53545632028771,-0.289478539676594,0.316062652070532,0.7949967762457,1,0.371875,0.980367147193105
"Mycolicibacterium sarraceniae",1.0199078391269,1.91998904384815,-0.62235782398661,-1.9841357765428,4.04470683156236,-0.383876302802303,0.312500493206364,0.674862822092302,1,0.3734375,0.975059119419263
"Mycolicibacterium smegmatis",2.10685271011315,3.46868055212598,0.636459703840558,-3.32479245619982,2.09496118381019,-1.59596801524347,0.0052604506079491,0.0838922813900452,1,0.000781250000000001,0.00691374856486797
"Mycolicibacterium aurum",-1.7105295117906,-3.57062649136516,-0.802093386343673,2.98366334623112,3.52390599494419,0.690685962145345,0.171876302777131,0.326895274204411,1,0.40078125,1
"Mycolicibacterium thermoresistibile",-2.23433310982149,-2.10206916343666,-2.4353627813212,-2.55202929738714,7.40130296518026,-0.28926563937892,0.398963966228268,0.687625033201282,1,0.618750000000001,0.985082497528673
"Mycolicibacterium rhodesiae",-2.08543531446387,-2.15110198768763,-1.99718815221754,-1.43784930288794,7.13759974600706,-0.164619957631359,0.437500143526281,0.731483778943457,1,0.639843750000001,0.986164059465825
"Mycolicibacterium poriferae",-2.12841057400614,-2.01650055741069,-2.27121595630895,-2.12234391193791,7.89129378150029,-0.222498216613125,0.41666686042708,0.700600919052098,1,0.589843750000001,0.98089224768272
"Mycobacterium sp. 20KCMC460",-0.709776808097809,-1.47557777011735,-0.510118325523598,1.01149963115446,5.07060334544957,0.185779806514257,0.352331968145601,0.665686264514888,1,0.683593750000001,1
"Mycobacterium spongiae",0.777985645717365,-1.42651621388836,1.11003895679237,1.9491384623757,5.55531432047148,0.390339816515697,0.322917124382044,0.549734905560992,1,0.648437500000001,1
"Mycobacterium parmense",-1.82999414439549,-1.79839394764607,-1.90959312148422,-2.05450980391761,6.81680404254207,-0.256831956011772,0.404145300346379,0.662130805633819,1,0.600000000000001,0.982280436676975
"Mycobacterium basiliense",-1.71004563444032,-3.2459746682517,-0.07484682204643,3.43650428346363,3.83070494353143,0.738852336617052,0.176167051036588,0.305418206704595,1,0.3609375,1
"Mycobacterium kansasii",-1.86462988771743,-1.7244814536065,-2.36656628062388,-1.66150072582639,6.05606036096981,-0.264695902369258,0.388601298505214,0.697911632536719,1,0.578906250000001,0.981382044453473
"Mycobacteroides abscessus",3.28685364706115,5.35369555572075,0.238814380016276,-4.55095527094667,3.20964702377683,-1.2840512996741,0.0416731495435954,0.096375062521605,1,0.0375,0.34462577072788
"Mycobacteroides chelonae",-1.46050549731735,-3.77163755328576,0.386447585682694,4.19725474421456,3.76221300021416,1.01258143049684,0.114585480082425,0.252038527925588,1,0.2953125,1
"Nocardia sp. CA-129566",-1.76861404539952,-3.50586811110371,1.20331679746035,5.11295239781625,4.73754507806111,0.922526249652014,0.119793704330181,0.211370718612,1,0.30078125,1
"Nocardia sp. NBC_00565",-2.26898003459118,-2.10687800805157,-2.82751979241914,-1.66314166533218,7.07843736518405,-0.216186749377929,0.414507969041735,0.725660025102971,1,0.613281250000001,0.983722332474356
"Nocardia sp. NBC_00416",-1.17766487331037,-3.52750814071224,1.0771910355317,6.01115473304966,5.98565053565066,1.15779686402093,0.0468807289310827,0.135320168319284,1,0.14296875,1
"Nocardia sp. NBC_01499",-0.638493814275023,-1.49263002030715,-0.419189911699801,0.927467609714565,3.89746462508243,0.228624353207856,0.421875181024094,0.661186352392021,1,0.821875000000001,0.99946029589372
"Nocardia sp. CA-119907",-1.79424659336099,-1.51398061021383,-2.25539777118405,-0.296349637547355,6.48658695300523,-0.049559663320455,0.466321319211998,0.745653980058373,1,0.647656250000001,0.98648636097204
"Nocardia asteroides",3.50919834954374,4.21971813191964,0.783109780772332,-3.37235442612107,2.45867421019047,-1.44506090335425,0.000365399848804012,0.151930054271829,1,0,0
"Nocardia arthritidis",-1.685271262191,-3.59136710498728,-0.294609496302002,4.02912732176315,3.99063721024105,0.837838188847432,0.129535516266677,0.257412122254366,1,0.3234375,1
"Nocardia sputorum",-1.02266902579574,-1.95132467851325,-0.7395296008008,0.918039134249517,6.35600485948087,0.15488036342237,0.427083501745963,0.837041164720692,1,0.857031250000001,0.999390699760766
"Nocardia brasiliensis",1.40433926828888,-2.39193020179116,1.91712794319017,3.26173180817817,5.84228648807257,0.505599511664255,0.385416940043501,0.63795389232552,1,0.810156250000001,1
"Nocardia gipuzkoensis",-2.27178197913613,-1.92230438967237,-2.64706495964541,-1.77616989066417,7.14964872354925,-0.222622187682763,0.406250219647385,0.739755496940484,1,0.614062500000001,0.987464971591575
"Nocardia cyriacigeorgica",-0.728938076233844,-2.18969102558572,-0.435860244079008,1.21077157336761,5.22162058142598,0.188668947598952,0.437500143526281,0.726238244478005,1,0.842968750000001,1
"Nocardia yamanashiensis",-0.697194293535265,-1.67660686520438,-0.493733176048744,0.979314516231627,3.94813567047322,0.198803454958513,0.435233307989157,0.70145152335557,1,0.845312500000001,1
"Nocardia terpenica",-2.32198862682203,-2.27466730764355,-2.36194237464381,-2.57545979486511,6.83270403993901,-0.336427394070302,0.388601298505214,0.662890202069207,1,0.617187500000001,0.98359735496149
"Nocardia wallacei",-1.5046597980945,-3.2429262892544,0.655716166453413,3.24859717299739,3.7665902570073,0.814967283268408,0.139898046804075,0.299765305606894,1,0.3109375,1
"Rhodococcus sp. SGAir0479",-1.64272773481054,-3.49848652986397,1.05565534930519,4.81919942312888,4.16960159111983,1.01270217316429,0.104169063671829,0.194294332540115,1,0.26640625,1
"Rhodococcus sp. SJ-3",1.50338392581362,2.24213271596303,-2.10760870782358,-3.92859554430106,6.82322033257962,-0.57779613270991,0.264249382845496,0.422743301515627,1,0.30078125,0.951915919077957
"Rhodococcus sp. ABRD24",-2.00721230551622,-1.93737078849451,-2.38164274667484,-1.31396359950818,6.60476585951342,-0.175709880217668,0.395833579489825,0.735590399917198,1,0.592187500000001,0.981404981327046
"Rhodococcus rhodochrous",-1.61776192490782,-1.63729242243356,-1.54939466842973,-0.754907603285236,7.97801777938419,-0.109202911965828,0.393782632277474,0.804374971389941,1,0.614062500000001,0.983676126204408
"Rhodococcus opacus",1.48591860763157,1.76840255257838,1.37381438660207,-1.08767234408306,4.24077351456873,-0.199418043688029,0.385416940043501,0.787326529725996,1,0.607031250000001,0.997514992477545
"Rhodococcus sovatensis",0.0551308223019333,-1.96019855691097,0.293397263828091,1.48624143606208,7.73226261446684,0.209289752286024,0.424870638281578,0.888616294700307,1,0.852343750000001,0.999382093787336
"Rhodococcus antarcticus",0.105587382314768,2.66373687382785,-1.07168579278296,-2.80899259783462,4.07135950854071,-0.662431270973301,0.264249382845496,0.496603645702434,1,0.28359375,0.910871892453603
"Rhodococcoides fascians",-1.68924243157424,-3.75946686472853,-0.487175720206103,3.67552174392179,4.05267185462324,0.858199506345642,0.155441882399723,0.285469861783094,1,0.3328125,1
"Gordonia westfalica",3.28340586128938,4.73256049674081,2.85421978915826,-1.22331360991655,5.73376836054436,-0.238147206637181,0.286458923739804,0.799841146116948,1,0.314062499999999,0.96512704891435
"Gordonia sp. X0973",-1.0937382710517,-3.32817366453384,2.33864965998181,6.13299977467794,3.65189083734941,1.39721120325072,0.0310967802974505,0.0899307358544684,1,0.13515625,1
"Gordonia sp. NB41Y",-1.68834555128959,-1.59209066713545,-2.09030498352031,-0.826338879034459,5.8377989740369,-0.137115941221297,0.398963966228268,0.746339358243575,1,0.592968750000001,0.984321505103418
"Gordonia hydrophobica",-1.47246259042386,-3.68583478500572,-0.16814193062998,3.18077365348049,3.76684742259356,0.734072126314108,0.150260599298045,0.321685270950112,1,0.34453125,1
"Tsukamurella tyrosinosolvens",1.39562412391424,3.79438564320149,0.695802255954298,-3.09598108315552,5.5633024199891,-0.457421027412516,0.29533733758434,0.585513642466351,1,0.31328125,0.96505245740854
"Actinomyces pacaensis",4.54587658304418,4.61441352424404,4.26922530794705,-0.435576998122647,2.39277043072901,-0.173567871075964,0.401041899485425,0.7919187056162,1,0.5828125,1
"Actinomyces sp. oral taxon 414",1.29476498740077,2.29715223045083,0.668975284713367,-0.297586003304652,5.00218874109867,-0.0365222990138309,0.492227996666188,0.886813083034879,1,0.875781250000001,1
"Actinomyces sp. oral taxon 171",0.957408429100992,-1.52395845047518,2.32901556888504,3.29662468147803,7.64246467535133,0.342521535133828,0.302083863853441,0.687928410089585,1,0.657812500000001,1
"Actinomyces sp. 432",-1.64526205839596,-3.22770952987751,0.45356460357401,3.52034964365803,4.05196947233384,0.791699032689445,0.14507932060197,0.289939238016717,1,0.2984375,1
"Actinomyces sp. oral taxon 169",2.31637343893344,3.12821942418071,1.49542663698157,-1.44829373097934,7.31476071818465,-0.118546753036929,0.463541749522704,0.804083426761579,1,0.744531250000002,1
"Actinomyces oris",4.25629300325546,3.82288679237086,4.6838570820197,2.54665096666289,5.8910321076207,0.39855640211041,0.32812544059081,0.52623537401173,1,0.657812500000001,1
"Actinomyces respiraculi",1.33230176559843,2.19123188311422,-0.693551326377355,-1.71398531920657,4.2565380804553,-0.327123424503253,0.317708808579265,0.677816182199043,1,0.38671875,0.975483874055722
"Actinomyces israelii",0.743095079952688,2.25655919478497,-1.9315589072299,-4.44444376029133,6.66934709320099,-0.643407407555599,0.207254882531613,0.382087126628232,1,0.20703125,0.920094572797588
"Actinomyces urogenitalis",0.608774508239421,-2.09510883075992,0.853219473212798,1.91291104066274,5.9756338070921,0.257834062163449,0.419689303598504,0.81696680873667,1,0.852343750000001,0.999522305115712
"Actinomyces trachealis",0.18944402524524,3.08147845218208,-2.62978340710547,-3.23996702487033,6.7684683263786,-0.543332501226101,0.22279882279503,0.424485806323295,1,0.225,0.940371401024076
"Actinomyces massiliensis",1.29539212274642,3.44210478939216,-0.820997450821302,-3.59052483194056,2.06132451040615,-1.79889482062334,0.0052604506079491,0.0583933374052019,1,0.003125,0.0290295603850048
"Actinomyces radicidentis",-0.929908968411516,-2.13433183559458,-0.67263844994836,1.15419530966036,5.40019945014947,0.14024585720326,0.414507969041735,0.820235648883795,1,0.852343750000001,0.999157262731482
"Actinomyces capricornis",-1.52379797515516,-3.3516658534564,-0.255241582353371,2.91122353974659,2.99816029734782,0.887281347569877,0.140626680483796,0.281269505411276,0.999549565575958,0.3453125,1
"Trueperella pyogenes",5.31641737423094,5.64675741350603,4.86677843999172,-0.542215080815426,1.53889451549015,-0.296741922141968,0.409326634621006,0.832890139823064,1,0.608593750000001,1
"Trueperella abortisuis",-1.41160299385533,-3.32903831647448,0.777197828808523,3.50817083787318,4.14370620524014,0.915691104407884,0.103629329404354,0.268491973811033,0.992296049751055,0.27421875,1
"Trueperella pecoris",1.80133251384142,2.96838863692843,0.415410358069513,-1.79920946773856,4.93055473883401,-0.321037951130275,0.312500493206364,0.722542396545381,1,0.35625,0.976515273778388
"Schaalia odontolytica",7.5481972378847,7.77203884324748,5.87698014076658,-1.91839468413103,1.4816686825258,-1.31218289705484,0.0621803641624311,0.0991493622849128,1,0.0679687499999999,0.544305308370233
"Schaalia cardiffensis",3.31607413994061,3.20762768848403,3.50909275008641,0.126367019335003,4.63622886529261,0.0307340679309386,0.466321319211998,0.806126426839634,1,0.908593750000001,1
"Schaalia sp. HMT-172",6.26581514039707,6.35587296888997,4.32537955826021,-2.03011320751719,2.7292852513122,-0.774374340551876,0.202073572267362,0.232745065721858,1,0.2,0.918840210596246
"Schaalia turicensis",3.09774138106243,3.30778514580965,2.85700959062778,-0.414359546554502,2.05122311908359,-0.203657488954613,0.411458539964782,0.84865464433249,1,0.587500000000001,1
"Schaalia meyeri",2.17641177848073,3.06762777343548,0.939348793853428,-1.93462984774425,2.38501560546217,-0.678169655515573,0.145834940058562,0.266236390958828,1,0.15625,0.918156188493976
"Schaalia radingae",0.352335793011973,-2.3040539034797,0.754415533009444,2.23659078523681,5.26083007417574,0.298163146557028,0.401041899485425,0.621683565354071,1,0.854687500000001,1
"Arcanobacterium haemolyticum",-2.12704188322069,-1.99694479322831,-2.4859257678381,-1.43826887151431,7.06693754388775,-0.153983423617151,0.424870638281578,0.749504709669452,1,0.613281250000001,0.982344448415182
"Arcanobacterium pinnipediorum",-1.53492825278369,-3.51806126948069,1.08243335639684,4.07046809809031,4.10132937447753,0.832750168902939,0.139898046804075,0.261841760483306,1,0.3078125,1
"Actinotignum urinale",0.0760520225218198,1.6394169355809,-0.563205959461412,-2.15696744411091,3.11543994984593,-0.544719089068519,0.269430706949312,0.539089678521157,1,0.30859375,0.95000577859712
"Gleimia europaea",1.56784063067119,2.57204712903435,0.161930309991275,-1.73024962241464,5.23924192661849,-0.25747477135636,0.388601298505214,0.772604357872717,1,0.52578125,0.99247988876893
"Pauljensenia hongkongensis",2.54825443809187,3.32239453335318,1.9440369919674,-1.47182551647707,1.65797455871487,-1.34184894991872,0.0103891482000488,0.216453142624055,1,0.0015625,0.00729924242424242
"Boudabousia tangfeifanii",-2.38327368186402,-2.32231644228127,-2.58173741342687,-2.19946325616756,7.68963102852794,-0.267674191671827,0.421875181024094,0.652774258932958,1,0.600781250000001,0.983630433659243
"Cutibacterium acnes",6.4568386579679,6.40585570140143,6.48363778522372,0.15580302525357,3.73431649793089,0.0467703327869466,0.455958648521652,0.947859235700501,1,0.91796875,1
"Cutibacterium granulosum",3.43607579239176,3.84995654980177,3.17193490216053,-2.15883833065845,3.38858663953591,-0.633559586822861,0.305699993864858,0.360016591942102,1,0.372656249999999,0.988425040561649
"Cutibacterium sp. V947",-1.52829323224652,-3.67709651087183,-0.379478650019861,4.28070285561213,4.42999629575035,0.903352691156136,0.160623169477903,0.264241381447565,1,0.3109375,1
"Tessaracoccus defluvii",-0.828000149036219,-1.6668035094273,-0.561889715673276,1.25509635281972,6.7019508588493,0.165783325621188,0.432291822583124,0.794527438156123,1,0.87109375,1
"Tessaracoccus sp. MC1865",1.9519145528861,3.53891102250772,0.625870339486321,-2.42002826313864,5.06861454632233,-0.375313744637085,0.300518665469849,0.658902508470719,1,0.31875,0.967495150031127
"Propionibacterium australiense",-1.94286837485866,-1.85217552684009,-2.27666749063575,0.258309961580972,5.7257708360398,0.0397061577145766,0.487046661122772,0.848519729414695,1,0.796093750000001,1
"Propionibacterium acidifaciens",2.98604615878723,3.86039536288918,2.12527126403772,0.728154347005335,3.86805895948987,0.136348806673499,0.44791678569462,0.660941615418452,1,1,1
"Propionibacterium freudenreichii",5.93131614575647,6.0531896562624,2.90004437892233,-3.11484767310287,0.783045725301875,-0.891194922240683,0.333333757183061,0.256218603175379,1,0.396874999999999,0.998742170827998
"Arachnia propionica",2.86762303913169,3.34199619260665,2.60608318806787,-0.510669317675637,3.98737679924279,-0.0921481130307085,0.4455959780921,0.67058200377595,1,0.662500000000002,1
"Arachnia rubra",-1.67122433491698,-3.80141005201577,1.01137663133965,4.10888039356543,4.0932978085167,0.935627300108575,0.129535516266677,0.22118310571469,1,0.27734375,1
"Microlunatus phosphovorus",-2.05545982497348,-2.14477662780165,-2.0220618553514,-1.10032659621306,6.40928541665416,-0.15211944913898,0.427083501745963,0.789994932889293,1,0.660156250000001,0.988017659684269
"Microlunatus sp. Gsoil 973",-0.906427972674477,-2.10899670202027,-0.606682742902048,0.948061134169992,5.07097808110249,0.147048661337496,0.432291822583124,0.777822441321104,1,0.857031250000001,0.999230628654971
"Brooklawnia propionicigenes",-1.62507168737379,-3.21214975822794,2.01475330786289,4.83807926139273,4.31377751381349,1.07191758167351,0.134716778472618,0.237212217955211,1,0.29765625,1
"Acidipropionibacterium jensenii",1.46327756042364,-1.46765470859839,1.95930950991505,2.46152101329398,4.8729127704744,0.42184904324461,0.341969304696059,0.522862260745648,1,0.760937500000001,1
"Raineyella fluvialis",1.16751186668731,1.94339055413128,-0.257349163893942,-1.82194235642145,4.70642829063339,-0.311905341696074,0.375000301404768,0.731951802129961,1,0.568750000000001,0.993654815303
"Propioniciclava sp. MC1595",-0.341674601763371,-1.89543887367563,-0.0594127723384119,1.2361796801854,4.84488791959684,0.226022097331863,0.411458539964782,0.751481741210567,1,0.861718750000001,1
"Vaginimicrobium propionicum",0.866809179416899,-1.61121763844033,1.41191498082724,2.63590881771389,4.99130891507549,0.607707991218296,0.233161456450763,0.370312737493228,1,0.460937499999999,1
